timestamp,power,1/Toaster,2/TV,3/Microwave,5/Exhaust Fan,11/Heater
1.65078947E9,1934.98,0,0,0,0,1934.98
1.650727935E9,1939.98,0,0,0,0,1939.98
1.650659174E9,1932.98,0,0,0,0,1932.98
1.650584453E9,1937.98,0,0,0,0,1937.98
1.650508172E9,1943.98,0,0,0,0,1943.98
1.650430736E9,1949.98,0,0,0,0,1949.98
1.650347753E9,1949.98,0,0,0,0,1949.98
1.65026149E9,1952.98,0,0,0,0,1952.98
1.650174071E9,1948.98,0,0,0,0,1948.98
1.650079915E9,1941.98,0,0,0,0,1941.98
1.649980635E9,1939.98,0,0,0,0,1939.98
1.64987974E9,1940.98,0,0,0,0,1940.98
1.649775425E9,1938.98,0,0,0,0,1938.98
1.649665222E9,1947.98,0,0,0,0,1947.98
1.649556855E9,1955.98,0,0,0,0,1955.98
1.649438265E9,1948.98,0,0,0,0,1948.98
1.649318634E9,1939.98,0,0,0,0,1939.98
1.649195251E9,1938.98,0,0,0,0,1938.98
1.649068287E9,1934.98,0,0,0,0,1934.98
1.648936274E9,1942.98,0,0,0,0,1942.98
1.64880165E9,1945.98,0,0,0,0,1945.98
1.64866192E9,1947.98,0,0,0,0,1947.98
1.648520958E9,1952.98,0,0,0,0,1952.98
1.648373478E9,1956.98,0,0,0,0,1956.98
1.648227723E9,1948.98,0,0,0,0,1948.98
1.648078072E9,1941.98,0,0,0,0,1941.98
1.647926631E9,1938.98,0,0,0,0,1938.98
1.647769223E9,1932.98,0,0,0,0,1932.98
1.647607652E9,1924.98,0,0,0,0,1924.98
1.64744075E9,1930.98,0,0,0,0,1930.98
1.647270449E9,1936.98,0,0,0,0,1936.98
1.647100551E9,1940.98,0,0,0,0,1940.98
1.646926106E9,1940.98,0,0,0,0,1940.98
1.646743026E9,1948.98,0,0,0,0,1948.98
1.646561965E9,1956.98,0,0,0,0,1956.98
1.646373006E9,1952.98,0,0,0,0,1952.98
1.646178684E9,1961.98,0,0,0,0,1961.98
1.645982705E9,1961.98,0,0,0,0,1961.98
1.64578258E9,1961.98,0,0,0,0,1961.98
1.64557977E9,1966.98,0,0,0,0,1966.98
1.645375754E9,1963.98,0,0,0,0,1963.98
1.645169682E9,1959.98,0,0,0,0,1959.98
1.644955254E9,1968.98,0,0,0,0,1968.98
1.644738217E9,1959.98,0,0,0,0,1959.98
1.644515967E9,1961.98,0,0,0,0,1961.98
1.644292215E9,1970.98,0,0,0,0,1970.98
1.644065736E9,1972.98,0,0,0,0,1972.98
1.64383414E9,1973.98,0,0,0,0,1973.98
1.64359892E9,1971.98,0,0,0,0,1971.98
1.643358798E9,1966.98,0,0,0,0,1966.98
1.64311985E9,1966.98,0,0,0,0,1966.98
1.642871755E9,1964.98,0,0,0,0,1964.98
1.642622772E9,1955.98,0,0,0,0,1955.98
1.642368307E9,1958.98,0,0,0,0,1958.98
1.642114259E9,1955.98,0,0,0,0,1955.98
1.64185651E9,1957.98,0,0,0,0,1957.98
1.641593803E9,1955.98,0,0,0,0,1955.98
1.641328408E9,1960.98,0,0,0,0,1960.98
1.641057486E9,1959.98,0,0,0,0,1959.98
1.640784578E9,1958.98,0,0,0,0,1958.98
1.640505306E9,1966.98,0,0,0,0,1966.98
1.640223055E9,1967.98,0,0,0,0,1967.98
1.639936786E9,1969.98,0,0,0,0,1969.98
1.639646568E9,1969.98,0,0,0,0,1969.98
1.639352636E9,1977.98,0,0,0,0,1977.98
1.639061013E9,1973.98,0,0,0,0,1973.98
1.638762891E9,1975.98,0,0,0,0,1975.98
1.638457876E9,1983.98,0,0,0,0,1983.98
1.638154556E9,1975.98,0,0,0,0,1975.98
1.63784741E9,1974.98,0,0,0,0,1974.98
1.637537182E9,1975.98,0,0,0,0,1975.98
1.637218558E9,1980.98,0,0,0,0,1980.98
1.636899667E9,1976.98,0,0,0,0,1976.98
1.636575864E9,1980.98,0,0,0,0,1980.98
1.636251302E9,1972.98,0,0,0,0,1972.98
1.635919424E9,1972.98,0,0,0,0,1972.98
1.635584011E9,1970.98,0,0,0,0,1970.98
1.635244662E9,1973.98,0,0,0,0,1973.98
1.634901062E9,1974.98,0,0,0,0,1974.98
1.634558969E9,1969.98,0,0,0,0,1969.98
1.634207068E9,1972.98,0,0,0,0,1972.98
1.633853575E9,1980.98,0,0,0,0,1980.98
1651344173,1907.63,0,0,0,0,1907.63
1.651342214E9,1910.63,0,0,0,0,1910.63
1.651335863E9,1901.63,0,0,0,0,1901.63
1.651327169E9,1892.63,0,0,0,0,1892.63
1.651312976E9,1886.63,0,0,0,0,1886.63
1.651298514E9,1886.63,0,0,0,0,1886.63
1.651278592E9,1884.63,0,0,0,0,1884.63
1.65125662E9,1892.63,0,0,0,0,1892.63
1.651229196E9,1883.63,0,0,0,0,1883.63
1.651201128E9,1883.63,0,0,0,0,1883.63
1.651168802E9,1885.63,0,0,0,0,1885.63
1.651134725E9,1882.63,0,0,0,0,1882.63
1.651093925E9,1884.63,0,0,0,0,1884.63
1.651047702E9,1890.63,0,0,0,0,1890.63
1.651002069E9,1889.63,0,0,0,0,1889.63
1.65095325E9,1891.63,0,0,0,0,1891.63
1.650898638E9,1897.63,0,0,0,0,1897.63
1.650839139E9,1903.63,0,0,0,0,1903.63
1.65077693E9,1895.63,0,0,0,0,1895.63
1.650709657E9,1896.63,0,0,0,0,1896.63
1.650640856E9,1896.63,0,0,0,0,1896.63
1.650572004E9,1891.63,0,0,0,0,1891.63
1.650499857E9,1883.63,0,0,0,0,1883.63
1.65042172E9,1887.63,0,0,0,0,1887.63
1.650336872E9,1895.63,0,0,0,0,1895.63
1.650250473E9,1897.63,0,0,0,0,1897.63
1.650159437E9,1899.63,0,0,0,0,1899.63
1.650064623E9,1903.63,0,0,0,0,1903.63
1.649964352E9,1907.63,0,0,0,0,1907.63
1.649862959E9,1913.63,0,0,0,0,1913.63
1.649760315E9,1919.63,0,0,0,0,1919.63
1.649649025E9,1922.63,0,0,0,0,1922.63
1.649538928E9,1926.63,0,0,0,0,1926.63
1.649422778E9,1917.63,0,0,0,0,1917.63
1.64930258E9,1925.63,0,0,0,0,1925.63
1.649177379E9,1921.63,0,0,0,0,1921.63
1.649052794E9,1915.63,0,0,0,0,1915.63
1.648924974E9,1922.63,0,0,0,0,1922.63
1.64879046E9,1927.63,0,0,0,0,1927.63
1.648654656E9,1931.63,0,0,0,0,1931.63
1.648514989E9,1927.63,0,0,0,0,1927.63
1.648369384E9,1933.63,0,0,0,0,1933.63
1.648218444E9,1927.63,0,0,0,0,1927.63
1.6480689E9,1920.63,0,0,0,0,1920.63
1.647913256E9,1916.63,0,0,0,0,1916.63
1.647755007E9,1911.63,0,0,0,0,1911.63
1.647596213E9,1902.63,0,0,0,0,1902.63
1.647430481E9,1900.63,0,0,0,0,1900.63
1.6472639E9,1908.63,0,0,0,0,1908.63
1.647093819E9,1904.63,0,0,0,0,1904.63
1.64691861E9,1897.63,0,0,0,0,1897.63
1.646735612E9,1900.63,0,0,0,0,1900.63
1.646551801E9,1909.63,0,0,0,0,1909.63
1.64636662E9,1912.63,0,0,0,0,1912.63
1.646173988E9,1912.63,0,0,0,0,1912.63
1.645981997E9,1912.63,0,0,0,0,1912.63
1.645783499E9,1912.63,0,0,0,0,1912.63
1.645581468E9,1916.63,0,0,0,0,1916.63
1.645378609E9,1916.63,0,0,0,0,1916.63
1.645167087E9,1921.63,0,0,0,0,1921.63
1.644956897E9,1929.63,0,0,0,0,1929.63
1.644743779E9,1937.63,0,0,0,0,1937.63
1.644527402E9,1933.63,0,0,0,0,1933.63
1.644307553E9,1927.63,0,0,0,0,1927.63
1.644077977E9,1931.63,0,0,0,0,1931.63
1.643846213E9,1931.63,0,0,0,0,1931.63
1.64361471E9,1924.63,0,0,0,0,1924.63
1.643377574E9,1915.63,0,0,0,0,1915.63
1.643136335E9,1915.63,0,0,0,0,1915.63
1.642888014E9,1908.63,0,0,0,0,1908.63
1.642641954E9,1905.63,0,0,0,0,1905.63
1.642391858E9,1907.63,0,0,0,0,1907.63
1.642137198E9,1902.63,0,0,0,0,1902.63
1.641876233E9,1907.63,0,0,0,0,1907.63
1.64160999E9,1904.63,0,0,0,0,1904.63
1.641341089E9,1900.63,0,0,0,0,1900.63
1.641070324E9,1903.63,0,0,0,0,1903.63
1.640796203E9,1896.63,0,0,0,0,1896.63
1.640521231E9,1904.63,0,0,0,0,1904.63
1.640243534E9,1905.63,0,0,0,0,1905.63
1.639956011E9,1904.63,0,0,0,0,1904.63
1.639665492E9,1907.63,0,0,0,0,1907.63
1.639373538E9,1910.63,0,0,0,0,1910.63
1.639076651E9,1907.63,0,0,0,0,1907.63
1.638776559E9,1916.63,0,0,0,0,1916.63
1.638475073E9,1912.63,0,0,0,0,1912.63
1.638169275E9,1903.63,0,0,0,0,1903.63
1.637859691E9,1898.63,0,0,0,0,1898.63
1.63754393E9,1906.63,0,0,0,0,1906.63
1.637228475E9,1904.63,0,0,0,0,1904.63
1.636909776E9,1904.63,0,0,0,0,1904.63
1.636582342E9,1912.63,0,0,0,0,1912.63
1.636253349E9,1905.63,0,0,0,0,1905.63
1.635922899E9,1902.63,0,0,0,0,1902.63
1.635586251E9,1902.63,0,0,0,0,1902.63
1.635249608E9,1902.63,0,0,0,0,1902.63
1.634907884E9,1899.63,0,0,0,0,1899.63
1.63456041E9,1890.63,0,0,0,0,1890.63
1.634209969E9,1884.63,0,0,0,0,1884.63
1.633859663E9,1884.63,0,0,0,0,1884.63
1651344178,1913.89,0,0,0,0,1913.89
1.651340606E9,1911.89,0,0,0,0,1911.89
1.651336739E9,1912.89,0,0,0,0,1912.89
1.651329415E9,1913.89,0,0,0,0,1913.89
1.651319596E9,1920.89,0,0,0,0,1920.89
1.651307107E9,1923.89,0,0,0,0,1923.89
1.651290908E9,1929.89,0,0,0,0,1929.89
1.651271812E9,1938.89,0,0,0,0,1938.89
1.651248354E9,1936.89,0,0,0,0,1936.89
1.651216907E9,1944.89,0,0,0,0,1944.89
1.651183862E9,1946.89,0,0,0,0,1946.89
1.651145847E9,1944.89,0,0,0,0,1944.89
1.651103205E9,1946.89,0,0,0,0,1946.89
1.65105714E9,1937.89,0,0,0,0,1937.89
1.651010363E9,1938.89,0,0,0,0,1938.89
1.650957612E9,1943.89,0,0,0,0,1943.89
1.650905059E9,1937.89,0,0,0,0,1937.89
1.650846454E9,1945.89,0,0,0,0,1945.89
1.650786429E9,1952.89,0,0,0,0,1952.89
1.650723094E9,1949.89,0,0,0,0,1949.89
1.650655118E9,1943.89,0,0,0,0,1943.89
1.650580504E9,1941.89,0,0,0,0,1941.89
1.650501494E9,1944.89,0,0,0,0,1944.89
1.650425656E9,1949.89,0,0,0,0,1949.89
1.650339763E9,1944.89,0,0,0,0,1944.89
1.650253289E9,1940.89,0,0,0,0,1940.89
1.650161605E9,1946.89,0,0,0,0,1946.89
1.650069898E9,1949.89,0,0,0,0,1949.89
1.649972656E9,1946.89,0,0,0,0,1946.89
1.649875332E9,1951.89,0,0,0,0,1951.89
1.649768611E9,1946.89,0,0,0,0,1946.89
1.649663289E9,1939.89,0,0,0,0,1939.89
1.649548613E9,1943.89,0,0,0,0,1943.89
1.649434034E9,1944.89,0,0,0,0,1944.89
1.64931528E9,1947.89,0,0,0,0,1947.89
1.649192275E9,1938.89,0,0,0,0,1938.89
1.649067359E9,1937.89,0,0,0,0,1937.89
1.648940981E9,1934.89,0,0,0,0,1934.89
1.648807715E9,1925.89,0,0,0,0,1925.89
1.64866993E9,1921.89,0,0,0,0,1921.89
1.648528264E9,1915.89,0,0,0,0,1915.89
1.648383034E9,1907.89,0,0,0,0,1907.89
1.648236137E9,1913.89,0,0,0,0,1913.89
1.648085348E9,1915.89,0,0,0,0,1915.89
1.647930335E9,1908.89,0,0,0,0,1908.89
1.647773564E9,1917.89,0,0,0,0,1917.89
1.647613146E9,1920.89,0,0,0,0,1920.89
1.647448348E9,1912.89,0,0,0,0,1912.89
1.647275888E9,1912.89,0,0,0,0,1912.89
1.647103265E9,1914.89,0,0,0,0,1914.89
1.646928916E9,1920.89,0,0,0,0,1920.89
1.646749086E9,1924.89,0,0,0,0,1924.89
1.646566694E9,1931.89,0,0,0,0,1931.89
1.646378008E9,1926.89,0,0,0,0,1926.89
1.646187658E9,1932.89,0,0,0,0,1932.89
1.645993514E9,1928.89,0,0,0,0,1928.89
1.645796059E9,1920.89,0,0,0,0,1920.89
1.645597391E9,1912.89,0,0,0,0,1912.89
1.645390059E9,1919.89,0,0,0,0,1919.89
1.645180917E9,1911.89,0,0,0,0,1911.89
1.644965578E9,1910.89,0,0,0,0,1910.89
1.644749548E9,1914.89,0,0,0,0,1914.89
1.644528937E9,1909.89,0,0,0,0,1909.89
1.644302597E9,1904.89,0,0,0,0,1904.89
1.644076332E9,1900.89,0,0,0,0,1900.89
1.643846403E9,1903.89,0,0,0,0,1903.89
1.643614993E9,1896.89,0,0,0,0,1896.89
1.643380615E9,1902.89,0,0,0,0,1902.89
1.643136316E9,1900.89,0,0,0,0,1900.89
1.642892947E9,1900.89,0,0,0,0,1900.89
1.642643333E9,1900.89,0,0,0,0,1900.89
1.642389032E9,1905.89,0,0,0,0,1905.89
1.642130306E9,1896.89,0,0,0,0,1896.89
1.641869814E9,1897.89,0,0,0,0,1897.89
1.641610593E9,1904.89,0,0,0,0,1904.89
1.641344203E9,1913.89,0,0,0,0,1913.89
1.641070726E9,1913.89,0,0,0,0,1913.89
1.640798737E9,1918.89,0,0,0,0,1918.89
1.640525125E9,1912.89,0,0,0,0,1912.89
1.640243108E9,1913.89,0,0,0,0,1913.89
1.63996112E9,1918.89,0,0,0,0,1918.89
1.639675095E9,1917.89,0,0,0,0,1917.89
1.639382173E9,1922.89,0,0,0,0,1922.89
1.639088173E9,1924.89,0,0,0,0,1924.89
1.638788696E9,1933.89,0,0,0,0,1933.89
1.638483075E9,1931.89,0,0,0,0,1931.89
1.638176665E9,1931.89,0,0,0,0,1931.89
1.637863763E9,1925.89,0,0,0,0,1925.89
1.6375493E9,1923.89,0,0,0,0,1923.89
1.637233374E9,1929.89,0,0,0,0,1929.89
1.636913313E9,1929.89,0,0,0,0,1929.89
1.636586596E9,1920.89,0,0,0,0,1920.89
1.636256042E9,1921.89,0,0,0,0,1921.89
1.635922267E9,1925.89,0,0,0,0,1925.89
1.635587237E9,1928.89,0,0,0,0,1928.89
1.635251749E9,1932.89,0,0,0,0,1932.89
1.634910497E9,1932.89,0,0,0,0,1932.89
1.634567018E9,1934.89,0,0,0,0,1934.89
1.634217166E9,1937.89,0,0,0,0,1937.89
1.633863421E9,1930.89,0,0,0,0,1930.89
1651344184,1908.71,0,0,0,0,1908.71
1.651342297E9,1913.71,0,0,0,0,1913.71
1.651342219E9,1908.71,0,0,0,0,1908.71
1.651331971E9,1917.71,0,0,0,0,1917.71
1.651318567E9,1922.71,0,0,0,0,1922.71
1.65130555E9,1923.71,0,0,0,0,1923.71
1.651291109E9,1920.71,0,0,0,0,1920.71
1.651269446E9,1925.71,0,0,0,0,1925.71
1.651246002E9,1933.71,0,0,0,0,1933.71
1.651216864E9,1926.71,0,0,0,0,1926.71
1.651185625E9,1925.71,0,0,0,0,1925.71
1.651149399E9,1922.71,0,0,0,0,1922.71
1.651112672E9,1927.71,0,0,0,0,1927.71
1.651071424E9,1935.71,0,0,0,0,1935.71
1.651024851E9,1938.71,0,0,0,0,1938.71
1.650972068E9,1946.71,0,0,0,0,1946.71
1.650919166E9,1941.71,0,0,0,0,1941.71
1.650860419E9,1935.71,0,0,0,0,1935.71
1.650795901E9,1939.71,0,0,0,0,1939.71
1.650730101E9,1930.71,0,0,0,0,1930.71
1.650658579E9,1925.71,0,0,0,0,1925.71
1.650588789E9,1920.71,0,0,0,0,1920.71
1.650515799E9,1911.71,0,0,0,0,1911.71
1.650433522E9,1907.71,0,0,0,0,1907.71
1.650352573E9,1900.71,0,0,0,0,1900.71
1.650263505E9,1895.71,0,0,0,0,1895.71
1.650176105E9,1892.71,0,0,0,0,1892.71
1.650082729E9,1889.71,0,0,0,0,1889.71
1.64998584E9,1898.71,0,0,0,0,1898.71
1.649882455E9,1898.71,0,0,0,0,1898.71
1.649778238E9,1893.71,0,0,0,0,1893.71
1.649668327E9,1900.71,0,0,0,0,1900.71
1.649557753E9,1897.71,0,0,0,0,1897.71
1.649441564E9,1890.71,0,0,0,0,1890.71
1.649321602E9,1892.71,0,0,0,0,1892.71
1.649198949E9,1890.71,0,0,0,0,1890.71
1.649076204E9,1882.71,0,0,0,0,1882.71
1.648943799E9,1873.71,0,0,0,0,1873.71
1.648812766E9,1877.71,0,0,0,0,1877.71
1.648674789E9,1872.71,0,0,0,0,1872.71
1.64853639E9,1869.71,0,0,0,0,1869.71
1.648389028E9,1874.71,0,0,0,0,1874.71
1.648244492E9,1865.71,0,0,0,0,1865.71
1.648096199E9,1858.71,0,0,0,0,1858.71
1.647938985E9,1857.71,0,0,0,0,1857.71
1.647783714E9,1863.71,0,0,0,0,1863.71
1.647621653E9,1854.71,0,0,0,0,1854.71
1.647456101E9,1852.71,0,0,0,0,1852.71
1.647286752E9,1849.71,0,0,0,0,1849.71
1.647114897E9,1849.71,0,0,0,0,1849.71
1.64693752E9,1858.71,0,0,0,0,1858.71
1.646760131E9,1854.71,0,0,0,0,1854.71
1.646576476E9,1861.71,0,0,0,0,1861.71
1.646392472E9,1865.71,0,0,0,0,1865.71
1.646204247E9,1866.71,0,0,0,0,1866.71
1.646007925E9,1870.71,0,0,0,0,1870.71
1.645806664E9,1877.71,0,0,0,0,1877.71
1.645606191E9,1878.71,0,0,0,0,1878.71
1.645400895E9,1878.71,0,0,0,0,1878.71
1.645192437E9,1883.71,0,0,0,0,1883.71
1.644981269E9,1892.71,0,0,0,0,1892.71
1.644761891E9,1886.71,0,0,0,0,1886.71
1.644541424E9,1887.71,0,0,0,0,1887.71
1.644318445E9,1889.71,0,0,0,0,1889.71
1.644090859E9,1882.71,0,0,0,0,1882.71
1.64386074E9,1891.71,0,0,0,0,1891.71
1.643623745E9,1889.71,0,0,0,0,1889.71
1.64338432E9,1886.71,0,0,0,0,1886.71
1.643143882E9,1891.71,0,0,0,0,1891.71
1.642897461E9,1897.71,0,0,0,0,1897.71
1.642650006E9,1902.71,0,0,0,0,1902.71
1.642394637E9,1905.71,0,0,0,0,1905.71
1.642142617E9,1897.71,0,0,0,0,1897.71
1.641881437E9,1888.71,0,0,0,0,1888.71
1.641621174E9,1883.71,0,0,0,0,1883.71
1.641357135E9,1888.71,0,0,0,0,1888.71
1.641084392E9,1890.71,0,0,0,0,1890.71
1.640813782E9,1892.71,0,0,0,0,1892.71
1.6405397E9,1901.71,0,0,0,0,1901.71
1.640257612E9,1897.71,0,0,0,0,1897.71
1.639976574E9,1903.71,0,0,0,0,1903.71
1.639686592E9,1909.71,0,0,0,0,1909.71
1.639392215E9,1904.71,0,0,0,0,1904.71
1.639100246E9,1909.71,0,0,0,0,1909.71
1.638801624E9,1910.71,0,0,0,0,1910.71
1.638500138E9,1918.71,0,0,0,0,1918.71
1.63819168E9,1925.71,0,0,0,0,1925.71
1.637881034E9,1923.71,0,0,0,0,1923.71
1.637569116E9,1915.71,0,0,0,0,1915.71
1.637253146E9,1910.71,0,0,0,0,1910.71
1.636929748E9,1919.71,0,0,0,0,1919.71
1.636603777E9,1920.71,0,0,0,0,1920.71
1.636275784E9,1919.71,0,0,0,0,1919.71
1.635941034E9,1917.71,0,0,0,0,1917.71
1.635602952E9,1913.71,0,0,0,0,1913.71
1.635263249E9,1919.71,0,0,0,0,1919.71
1.634918561E9,1918.71,0,0,0,0,1918.71
1.634570837E9,1915.71,0,0,0,0,1915.71
1.634219899E9,1910.71,0,0,0,0,1910.71
1.633863543E9,1902.71,0,0,0,0,1902.71
1651344190,1914.76,0,0,0,0,1914.76
1.651346115E9,1923.76,0,0,0,0,1923.76
1.651339034E9,1915.76,0,0,0,0,1915.76
1.651331922E9,1911.76,0,0,0,0,1911.76
1.651320609E9,1917.76,0,0,0,0,1917.76
1.651304309E9,1909.76,0,0,0,0,1909.76
1.65128326E9,1912.76,0,0,0,0,1912.76
1.65126265E9,1909.76,0,0,0,0,1909.76
1.651239469E9,1903.76,0,0,0,0,1903.76
1.651213453E9,1905.76,0,0,0,0,1905.76
1.651178846E9,1911.76,0,0,0,0,1911.76
1.651144107E9,1911.76,0,0,0,0,1911.76
1.651101129E9,1912.76,0,0,0,0,1912.76
1.651055355E9,1906.76,0,0,0,0,1906.76
1.651009478E9,1913.76,0,0,0,0,1913.76
1.650961014E9,1921.76,0,0,0,0,1921.76
1.650907795E9,1919.76,0,0,0,0,1919.76
1.650847647E9,1928.76,0,0,0,0,1928.76
1.650784295E9,1922.76,0,0,0,0,1922.76
1.650716234E9,1926.76,0,0,0,0,1926.76
1.650649698E9,1926.76,0,0,0,0,1926.76
1.650578912E9,1923.76,0,0,0,0,1923.76
1.650506309E9,1931.76,0,0,0,0,1931.76
1.650429438E9,1931.76,0,0,0,0,1931.76
1.650345106E9,1924.76,0,0,0,0,1924.76
1.650259797E9,1927.76,0,0,0,0,1927.76
1.65016965E9,1918.76,0,0,0,0,1918.76
1.650072663E9,1917.76,0,0,0,0,1917.76
1.649972647E9,1920.76,0,0,0,0,1920.76
1.649871386E9,1924.76,0,0,0,0,1924.76
1.64976496E9,1925.76,0,0,0,0,1925.76
1.649659572E9,1931.76,0,0,0,0,1931.76
1.649549837E9,1923.76,0,0,0,0,1923.76
1.649437278E9,1929.76,0,0,0,0,1929.76
1.649316817E9,1933.76,0,0,0,0,1933.76
1.649194897E9,1935.76,0,0,0,0,1935.76
1.649068313E9,1928.76,0,0,0,0,1928.76
1.648937766E9,1925.76,0,0,0,0,1925.76
1.648805176E9,1926.76,0,0,0,0,1926.76
1.648668052E9,1927.76,0,0,0,0,1927.76
1.648529492E9,1923.76,0,0,0,0,1923.76
1.648382821E9,1925.76,0,0,0,0,1925.76
1.648236259E9,1932.76,0,0,0,0,1932.76
1.648086383E9,1933.76,0,0,0,0,1933.76
1.647931618E9,1937.76,0,0,0,0,1937.76
1.647775784E9,1943.76,0,0,0,0,1943.76
1.647612533E9,1935.76,0,0,0,0,1935.76
1.647450353E9,1926.76,0,0,0,0,1926.76
1.64728211E9,1930.76,0,0,0,0,1930.76
1.647109212E9,1933.76,0,0,0,0,1933.76
1.646934429E9,1933.76,0,0,0,0,1933.76
1.646751571E9,1941.76,0,0,0,0,1941.76
1.646570936E9,1949.76,0,0,0,0,1949.76
1.646381745E9,1957.76,0,0,0,0,1957.76
1.64618961E9,1949.76,0,0,0,0,1949.76
1.64599385E9,1942.76,0,0,0,0,1942.76
1.645799019E9,1938.76,0,0,0,0,1938.76
1.645599374E9,1943.76,0,0,0,0,1943.76
1.645393005E9,1948.76,0,0,0,0,1948.76
1.645186102E9,1948.76,0,0,0,0,1948.76
1.644973942E9,1942.76,0,0,0,0,1942.76
1.644759416E9,1949.76,0,0,0,0,1949.76
1.644536625E9,1949.76,0,0,0,0,1949.76
1.644310498E9,1943.76,0,0,0,0,1943.76
1.644080802E9,1934.76,0,0,0,0,1934.76
1.643851308E9,1938.76,0,0,0,0,1938.76
1.643614678E9,1929.76,0,0,0,0,1929.76
1.643377222E9,1938.76,0,0,0,0,1938.76
1.643135486E9,1946.76,0,0,0,0,1946.76
1.642891817E9,1943.76,0,0,0,0,1943.76
1.642642057E9,1947.76,0,0,0,0,1947.76
1.642390324E9,1953.76,0,0,0,0,1953.76
1.642135937E9,1959.76,0,0,0,0,1959.76
1.641875712E9,1953.76,0,0,0,0,1953.76
1.641612214E9,1944.76,0,0,0,0,1944.76
1.641344794E9,1941.76,0,0,0,0,1941.76
1.641075289E9,1935.76,0,0,0,0,1935.76
1.640799464E9,1940.76,0,0,0,0,1940.76
1.640520009E9,1932.76,0,0,0,0,1932.76
1.640236546E9,1933.76,0,0,0,0,1933.76
1.639953245E9,1925.76,0,0,0,0,1925.76
1.639664586E9,1916.76,0,0,0,0,1916.76
1.639374655E9,1916.76,0,0,0,0,1916.76
1.639079314E9,1915.76,0,0,0,0,1915.76
1.638781498E9,1909.76,0,0,0,0,1909.76
1.63847826E9,1916.76,0,0,0,0,1916.76
1.63817322E9,1921.76,0,0,0,0,1921.76
1.637860667E9,1916.76,0,0,0,0,1916.76
1.637546855E9,1919.76,0,0,0,0,1919.76
1.637230998E9,1926.76,0,0,0,0,1926.76
1.636907442E9,1923.76,0,0,0,0,1923.76
1.63658244E9,1923.76,0,0,0,0,1923.76
1.636252527E9,1925.76,0,0,0,0,1925.76
1.635918516E9,1934.76,0,0,0,0,1934.76
1.635580979E9,1925.76,0,0,0,0,1925.76
1.635245025E9,1928.76,0,0,0,0,1928.76
1.634904054E9,1926.76,0,0,0,0,1926.76
1.634557462E9,1932.76,0,0,0,0,1932.76
1.634208578E9,1941.76,0,0,0,0,1941.76
1.633852298E9,1934.76,0,0,0,0,1934.76
1651344195,1910.31,0,0,0,0,1910.31
1.651344331E9,1912.31,0,0,0,0,1912.31
1.65133774E9,1903.31,0,0,0,0,1903.31
1.651330163E9,1910.31,0,0,0,0,1910.31
1.651319874E9,1910.31,0,0,0,0,1910.31
1.651306282E9,1918.31,0,0,0,0,1918.31
1.65128971E9,1917.31,0,0,0,0,1917.31
1.651268391E9,1918.31,0,0,0,0,1918.31
1.651245014E9,1927.31,0,0,0,0,1927.31
1.651215527E9,1932.31,0,0,0,0,1932.31
1.651179621E9,1936.31,0,0,0,0,1936.31
1.651146378E9,1944.31,0,0,0,0,1944.31
1.651105915E9,1941.31,0,0,0,0,1941.31
1.651062082E9,1944.31,0,0,0,0,1944.31
1.651013425E9,1939.31,0,0,0,0,1939.31
1.65096021E9,1947.31,0,0,0,0,1947.31
1.65090726E9,1944.31,0,0,0,0,1944.31
1.650852113E9,1952.31,0,0,0,0,1952.31
1.65078906E9,1945.31,0,0,0,0,1945.31
1.65072271E9,1951.31,0,0,0,0,1951.31
1.650651571E9,1951.31,0,0,0,0,1951.31
1.650580408E9,1948.31,0,0,0,0,1948.31
1.650505547E9,1950.31,0,0,0,0,1950.31
1.650424048E9,1958.31,0,0,0,0,1958.31
1.650342584E9,1954.31,0,0,0,0,1954.31
1.650255445E9,1955.31,0,0,0,0,1955.31
1.650167367E9,1946.31,0,0,0,0,1946.31
1.650073999E9,1946.31,0,0,0,0,1946.31
1.649977188E9,1938.31,0,0,0,0,1938.31
1.649878018E9,1931.31,0,0,0,0,1931.31
1.649774243E9,1933.31,0,0,0,0,1933.31
1.649664372E9,1937.31,0,0,0,0,1937.31
1.649552432E9,1928.31,0,0,0,0,1928.31
1.64943991E9,1933.31,0,0,0,0,1933.31
1.649321795E9,1930.31,0,0,0,0,1930.31
1.649201702E9,1935.31,0,0,0,0,1935.31
1.649075252E9,1941.31,0,0,0,0,1941.31
1.648944129E9,1941.31,0,0,0,0,1941.31
1.648807343E9,1932.31,0,0,0,0,1932.31
1.648673821E9,1923.31,0,0,0,0,1923.31
1.648534198E9,1930.31,0,0,0,0,1930.31
1.648387887E9,1939.31,0,0,0,0,1939.31
1.648238792E9,1939.31,0,0,0,0,1939.31
1.64809119E9,1948.31,0,0,0,0,1948.31
1.647938862E9,1940.31,0,0,0,0,1940.31
1.647780058E9,1936.31,0,0,0,0,1936.31
1.647620023E9,1927.31,0,0,0,0,1927.31
1.6474528E9,1919.31,0,0,0,0,1919.31
1.647282146E9,1918.31,0,0,0,0,1918.31
1.647107093E9,1927.31,0,0,0,0,1927.31
1.646932844E9,1921.31,0,0,0,0,1921.31
1.646753632E9,1925.31,0,0,0,0,1925.31
1.646570297E9,1934.31,0,0,0,0,1934.31
1.6463828E9,1927.31,0,0,0,0,1927.31
1.646194192E9,1931.31,0,0,0,0,1931.31
